Sample Date,Address,1st Draw,2/3 Min,5 Min
10/11/19,102XX S VAN VLISSINGEN RD,9.4,11,2.6
4/23/23 7:00,102XX S WALLACE ST ,0.7,3.2,1
4/4/19,102XX S WASHTENAW AVE,1.9,5.2,1.8
2/26/24 11:42,102XX S WASHTENAW AVE ,4.1,10,2
2/8/23 7:45,102XX S WENTWORTH AVE ,1.5,14,1.2
2/16/23 14:00,102XX S WENTWORTH AVE ,2.2,<0.5,<0.5
3/13/23 9:15,102XX S WENTWORTH AVE ,6.9,9.9,1.8
4/11/24 8:10,102XX S WENTWORTH AVE ,<0.5,<0.5,<0.5
6/21/16,102XX S WHIPPLE ST,1.4,1.4,1.3
12/7/18,102XX S WHIPPLE ST,1.7,6.3,1.2
6/21/19,102XX S YALE AVE,2.5,4.5,5
12/3/19,102XX S YALE AVE,3.2,1.9,1
1/26/23 14:00,102XX S Yale Ave ,2.9,1.4,0.8
5/1/19,102XX S YATES AVE,21,8.9,4.1
,102XX S YATES AVE,Customer declined further testing,,
6/25/16,103XX S ALBANY AVE,1.6,1,< 1
6/13/19,103XX S ALBANY AVE,3.4,7.7,1.9
6/20/19,103XX S ALBANY AVE,2.1,9.5,2.1
2/26/19,103XX S ARTESIAN AVE,< 1,< 1,< 1
7/13/19,103XX S ARTESIAN AVE,3.3,6.9,6.3
5/20/20,103XX S ARTESIAN AVE,3,9.5,4.4
12/9/18,103XX S AVENUE G,2.2,4.8,1.9
8/24/23 16:00,103XX S AVENUE G ,1.2,1.4,1.3
5/22/23 6:00,103XX S AVENUE H ,1.4,0.8,0.5
10/31/23 7:00,103XX S AVENUE J ,2.4,4.3,0.9
7/28/19,103XX S AVENUE N,3.3,5.4,1.5
11/5/19,103XX S AVENUE N,12,6.9,2.1
1/10/21,103XX S AVENUE N,3.3,7.4,1.4
12/4/19,103XX S AVENUE O,3.1,6.1,2.3
7/2/18,103XX S BELL AVE,1.3,1.6,1.5
8/8/19,103XX S BELL AVE,9.9,6.6,6.6
9/29/19,103XX S BELL AVE,3.3,5.5,3.3
5/11/21,103XX S BELL AVE,1.1,4.4,1
3/8/24,103XX S BELL AVE,See Follow-Up Sequential Sampling Table for Results,,
12/5/23 13:00,103XX S BELL AVE ,2.2,2.3,13
3/8/19,103XX S BENSLEY AVE,1.2,< 1,< 1
9/16/19,103XX S CALHOUN AVE,1.1,7.6,2.1
8/8/23,103XX S CALHOUN AVE,See Follow-Up Sequential Sampling Table for Results,,
6/12/23 6:30,103XX S CALHOUN AVE ,3.2,7.1,8
6/16/18,103XX S CALIFORNIA AVE,1.1,1.2,1.2
8/7/18,103XX S CALIFORNIA AVE,< 1,< 1,< 1
4/13/19,103XX S CALIFORNIA AVE,1.1,3,1.7
3/31/19,103XX S CAMPBELL AVE,1.2,2.3,< 1
11/30/19,103XX S CAMPBELL AVE,2.1,3.4,1.3
3/23/19,103XX S CENTRAL PARK AVE,2.6,4.8,< 1
8/9/19,103XX S CENTRAL PARK AVE,2.6,5.2,2.1
8/18/19,103XX S CENTRAL PARK AVE,3.6,1.8,1.8
6/30/18,103XX S CHRISTIANA AVE,4.5,7,2.8
7/23/18,103XX S CHRISTIANA AVE,2.8,14,2.9
7/21/22 6:36,103XX S CHRISTIANA AVE ,3.1,13,3
12/13/22 8:00,103XX S CHRISTIANA AVE ,1.6,2,1.3
11/6/19,103XX S CLAREMONT AVE,3.4,6.8,7.3
10/11/21 6:10,103XX S CLAREMONT AVE ,1.6,1.6,1
7/5/19,103XX S COTTAGE GROVE AVE,3.8,4.4,2.5
6/5/18,103XX S CRANDON AVE,4.7,5.2,4.1
10/8/19,103XX S CRANDON AVE,2.6,6.7,1.9
7/28/22 7:00,103XX S CRANDON AVE ,1.6,3.6,0.9
8/1/23 10:00,103XX S CRANDON AVE ,1.9,5.1,1.3
6/18/21,103XX S DR MARTIN LUTHER KING JR DR,2.4,< 1,< 1
3/10/19,103XX S DRAKE AVE,2.6,4.2,< 1
4/23/19,103XX S DRAKE AVE,4.2,1.8,1.1
8/8/19,103XX S DRAKE AVE,2.8,6.6,1.7
9/8/19,103XX S DRAKE AVE,7.3,8.9,1.9
3/29/19,103XX S EBERHART AVE,2.7,2.5,1.4
9/20/21 22:30,103XX S EBERHART AVE ,2.3,2.9,2.2
11/21/23 19:00,103XX S EBERHART AVE ,2.9,2.8,2.9
8/8/19,103XX S EMERALD AVE,3.3,12,4.6
2/11/19,103XX S FAIRFIELD AVE,4,3,2.7
7/18/19,103XX S FAIRFIELD AVE,1.9,4.9,2.8
10/15/19,103XX S FAIRFIELD AVE,5.1,4.9,4
10/24/19,103XX S FAIRFIELD AVE,2.4,1.8,1.9
7/15/19,103XX S FOREST AVE,5.8,22,8.2
,103XX S FOREST AVE,Customer declined further testing,,
9/24/21 8:00,103XX S FOREST AVE ,2.4,2.8,1.9
2/26/23 7:00,103XX S FOREST AVE ,1.8,<0.5,<0.5
8/7/23 9:00,103XX S FOREST AVE ,2.5,1.1,0.6
5/9/24 13:00,103XX S FOREST AVE ,2,3.8,4.3
9/16/19,103XX S GREEN BAY AVE,3.1,6.8,< 1
2/13/24 7:02,103XX S H ,3.6,<0.5,<0.5
4/23/24 15:00,103XX S H ,1.1,3.3,0.6
4/30/19,103XX S HALE AVE,3.8,2.1,1.8
11/21/22 17:15,103XX S HALE AVE ,3.2,1.4,1
6/26/23 4:36,103XX S HALE AVE ,3,1.9,1.5
10/21/16,103XX S HAMILTON AVE,3.5,4.5,4.1
7/31/18,103XX S HAMILTON AVE,1.4,2.3,1.9
9/23/19,103XX S HAMILTON AVE,2.8,4.7,6.1
7/8/20,103XX S HAMILTON AVE,2.9,7.7,1.5
8/13/16,103XX S HAMILTON AVE,7.6,16,13
8/13/16 11:36,103XX S HAMILTON AVE,7.6,16,13
9/28/16,103XX S HAMILTON AVE,See Follow-Up Sequential Sampling Table for Results,,
3/21/24 4:05,103XX S HAMILTON AVE ,0.7,<0.5,<0.5
8/21/16,103XX S HAMLIN AVE,3.1,2.1,1.5
3/22/19,103XX S HAMLIN AVE,4.1,11,2.5
9/12/19,103XX S HAMLIN AVE,< 1,< 1,< 1
10/19/19,103XX S HAMLIN AVE,5.3,8.9,5.8
10/5/16 10:00,103XX S HAMLIN AVE,5.2,15,6.7
,103XX S HAMLIN AVE,Customer declined further testing,,
1/2/23 1:08,103XX S HAMLIN AVE ,21,11,1.3
12/28/18,103XX S HOMAN AVE,1.7,< 1,< 1
3/4/19,103XX S HOMAN AVE,4.5,13,2.5
3/11/19,103XX S HOMAN AVE,1.9,4.1,< 1
4/5/19,103XX S HOMAN AVE,2.8,1.8,< 1
7/29/19,103XX S HOMAN AVE,8.6,11,11
9/27/19,103XX S HOMAN AVE,3.9,5.6,2.7
9/4/18,103XX S HOMAN AVE,12,19,8.8
,103XX S HOMAN AVE,Customer declined further testing,,
10/4/21 6:04,103XX S Homan Ave ,3.2,6.1,2.7
1/4/23 5:39,103XX S HOMAN AVE ,3.2,6.8,1.1
3/3/20,103XX S HOXIE AVE,1.8,< 1,< 1
3/7/19,103XX S HOYNE AVE,4,3.5,2.1
8/2/19,103XX S HOYNE AVE,10,11,6
10/23/19,103XX S HOYNE AVE,1.2,1.2,1.2
6/15/22 4:56,103XX S INDIANA AVE ,3,2.1,1.5
9/19/16,103XX S LAWNDALE AVE,7.4,1.2,< 1
9/2/19,103XX S LAWNDALE AVE,1.9,10,1.8
1/6/19,103XX S LEAVITT ST,< 1,< 1,< 1
2/11/19,103XX S LEAVITT ST,1.8,1.5,1.5
11/3/20,103XX S LEAVITT ST,2.3,4.5,2.2
9/5/23 6:45,103XX S LEAVITT ST ,3.6,4.3,4.2
4/15/19,103XX S LONGWOOD DR,< 1,< 1,< 1
4/28/19,103XX S LONGWOOD DR,< 1,< 1,< 1
9/15/19,103XX S LONGWOOD DR,< 1,< 1,< 1
5/19/23 23:56,103XX S LONGWOOD DR ,1.8,3.2,2.3
8/22/18,103XX S MILLARD AVE,< 1,< 1,< 1
7/4/19,103XX S MILLARD AVE,< 1,< 1,< 1
11/1/21 8:20,103XX S MORGAN ST,23,2.6,2.3
5/10/22,103XX S MORGAN ST,See Follow-Up Sequential Sampling Table for Results,,
11/1/21 8:20,103XX S MORGAN ST ,23,2.6,2.3
3/4/19,103XX S OAKLEY AVE,1.6,2.5,3.3
6/22/19,103XX S OAKLEY AVE,2.2,1.3,1.1
7/23/19,103XX S OAKLEY AVE,2.7,6,2.8
4/9/19,103XX S OGLESBY AVE,1.9,2.5,< 1
2/4/19,103XX S PEORIA ,240,2.1,1.6
8/29/19,103XX S PEORIA ,See Follow-Up Sequential Sampling Table for Results,,
9/22/16,103XX S PEORIA ST,10,3.7,3
7/18/19,103XX S PEORIA ST,5.7,4.9,2.1
2/4/19,103XX S PEORIA ST,240,2.1,1.6
12/21/21 8:52,103XX S PRAIRIE AVE ,<0.5,<0.5,<0.5
7/25/16,103XX S PROSPECT AVE,7.3,17,7.9
7/25/16 8:00,103XX S PROSPECT AVE,7.3,17,7.9
10/8/16,103XX S PROSPECT AVE,See Follow-Up Sequential Sampling Table for Results,,
7/20/21 7:00,103XX S RACINE AVE ,1.9,1.3,1.1
7/20/21 7:00,103XX S RACINE AVE ,1.9,1.3,1.1
4/29/19,103XX S RHODES AVE,1.4,1.5,< 1
6/29/23 6:12,103XX S RHODES AVE ,0.9,0.9,0.8
8/7/19,103XX S RIDGEWAY AVE,1.2,3.7,< 1
1/11/20,103XX S RIDGEWAY AVE,1.1,3,1.6
8/25/19,103XX S SACRAMENTO AVE,< 1,1.1,< 1
11/29/22 9:00,103XX S SACRAMENTO AVE ,2.8,8.4,1
4/18/19,103XX S SAINT LOUIS AVE,< 1,2.6,< 1
7/17/19,103XX S SAINT LOUIS AVE,2.8,7.7,2.3
2/24/19,103XX S SAWYER AVE,1.9,< 1,< 1
3/31/19,103XX S SAWYER AVE,3.5,1.7,1.4
7/29/19,103XX S SAWYER AVE,5.6,13,4.7
12/5/21 12:11,103XX S SEELEY AVE ,4.1,3.8,2.7
11/17/23 6:30,103XX S SEELEY AVE ,1.5,1.4,1.2
11/17/23 6:30,103XX S SEELEY AVE ,1.5,1.4,1.2
3/10/19,103XX S SPAULDING AVE,6.8,3.2,2.7
5/16/19,103XX S SPAULDING AVE,2.4,3.9,1.4
10/27/19,103XX S SPRINGFIELD AVE,< 1,1.9,< 1
2/10/19,103XX S ST LOUIS AVE,2.1,5.6,< 1
7/7/16,103XX S ST LOUIS AVE,2.2,17,7
7/7/16 6:11,103XX S ST LOUIS AVE,2.2,17,7
8/26/16,103XX S ST LOUIS AVE,See Follow-Up Sequential Sampling Table for Results,,
7/10/16,103XX S TALMAN AVE,2.8,6.8,2.2
5/10/17,103XX S TALMAN AVE,2.5,1.4,1.2
9/2/20,103XX S TALMAN AVE,2,2,1.8
11/6/23 7:00,103XX S TALMAN AVE ,2,3.2,2.9
5/29/24 5:30,103XX S TALMAN AVE ,1,0.9,0.8
7/18/16,103XX S TROY ST,2.2,6.2,3
10/18/19,103XX S TROY ST,6.6,5,3.6
10/28/19,103XX S TROY ST,4.4,8.2,6.9
9/17/19,103XX S TRUMBULL AVE,2,6.9,1.7
6/12/16,103XX S VERNON AVE,3.7,4.9,9.7
6/12/16,103XX S VERNON AVE,3.7,4.9,9.7
7/25/16,103XX S VERNON AVE,See Follow-Up Sequential Sampling Table for Results,,
5/28/19,103XX S WALLACE ST,1.7,4.8,1.6
10/3/16,103XX S WHIPPLE ST,5.7,4.2,3.9
3/9/19,103XX S WHIPPLE ST,1.8,2.4,< 1
4/16/19,103XX S WHIPPLE ST,2.7,9.2,2
8/11/19,103XX S WHIPPLE ST,2.7,6.5,2.1
8/13/18,103XX S WOOD ST,1.9,1.7,1.4
6/2/19,104XX S ALBANY ,5.1,24,4.3
10/29/19,104XX S ALBANY ,See Follow-Up Sequential Sampling Table for Results,,
3/2/19,104XX S ALBANY ,150,1.2,<1
6/18/19,104XX S ALBANY ,See Follow-Up Sequential Sampling Table for Results,,
4/17/18,104XX S ALBANY AVE,2.2,4.1,4.4
11/26/18,104XX S ALBANY AVE,1.2,< 1,< 1
5/1/19,104XX S ALBANY AVE,1.9,4.5,4
10/11/19,104XX S ALBANY AVE,7.4,8.8,2.8
6/2/19,104XX S ALBANY AVE,5.1,24,4.3
3/2/19,104XX S ALBANY AVE,150,1.2,< 1
8/17/21 8:00,104XX S ALBANY AVE ,2.5,10,1.8
8/25/19,104XX S ALBANY ST,< 1,< 1,< 1
9/24/16,104XX S ARTESIAN AVE,5.1,1.5,1.3
11/27/18,104XX S ARTESIAN AVE,3.1,5.7,1.7
3/4/19,104XX S ARTESIAN AVE,2.5,5,1.1
1/20/21,104XX S ARTESIAN AVE,< 1,2,< 1
7/31/19,104XX S AVENUE F,< 1,2.6,2.7
1/3/22 7:28,104XX S AVENUE F,7.2,9,9.9
10/17/23 7:00,104XX S AVENUE F ,6,7.8,5
1/3/22,104XX S AVENUE F ,7.2,9,9.9
3/10/22,104XX S AVENUE F ,See Follow-Up Sequential Sampling Table for Results,,
10/11/16,104XX S AVENUE G,2.5,4,3.4
6/17/19,104XX S AVENUE G,< 1,< 1,< 1
8/1/19,104XX S AVENUE J,8.4,12,2.6
12/3/18,104XX S AVENUE J,8.9,38,3.8
12/3/18,104XX S AVENUE J ,8.9,38,3.8
3/2/19,104XX S AVENUE J ,See Follow-Up Sequential Sampling Table for Results,,
9/14/22 14:27,104XX S AVENUE J AVE ,4,4.9,2.2
9/20/22 13:00,104XX S AVENUE J AVE ,3.5,2.6,1.7
11/21/19,104XX S AVENUE M,4.8,2.5,< 1
8/11/22 9:00,104XX S AVENUE M AVE ,2.6,3.5,1.1
10/30/18,104XX S AVENUE N,2.2,1.3,1.1
6/30/16,104XX S AVERS AVE,1.1,2.2,< 1
5/12/18,104XX S AVERS AVE,3.1,10,1.7
3/17/19,104XX S BELL AVE,2.2,4.5,1.2
6/4/19,104XX S BELL AVE,1.4,5.4,1.6
6/16/19,104XX S BELL AVE,< 1,2.7,< 1
9/8/19,104XX S BELL AVE,< 1,1.2,< 1
7/23/19,104XX S BELL AVE,8.7,20,11
,104XX S BELL AVE,Customer declined further testing,,
4/21/22 9:00,104XX S BENSLEY AVE ,30,15,7
4/21/22 9:00,104XX S BENSLEY AVE ,30,15,7
8/23/23 6:16,104XX S CALHOUN AVE ,6.3,3.7,6.5
5/31/16,104XX S CALUMET AVE,2.6,3.8,2
5/16/19,104XX S CALUMET AVE,2,6.8,1.7
1/16/20,104XX S CALUMET AVE,2.8,2.3,< 1
2/24/19,104XX S CALUMET AVE,10,21,3.9
2/24/19,104XX S CALUMET AVE,10,21,3.9
6/8/21,104XX S CALUMET AVE,See Follow-Up Sequential Sampling Table for Results,,
2/24/24 7:00,104XX S CALUMET AVE ,0.6,3.2,<0.5
4/16/24 15:00,104XX S CALUMET AVE ,2.3,1.9,1.7
2/27/16,104XX S CAMPBELL AVE,<1,2.42,<1
4/9/16,104XX S CAMPBELL AVE,1.16,2.3,<1
2/21/19,104XX S CAMPBELL AVE,1.3,< 1,< 1
9/5/19,104XX S CAMPBELL AVE,1.1,5.8,1.5
2/10/16,104XX S CENTRAL PARK AVE,3.76,3.96,1.43
4/7/16,104XX S CENTRAL PARK AVE,1.59,4.51,1.31
11/12/19,104XX S CHARLES ST,4.6,14,3.9
8/3/19,104XX S CHRISTIANA AVE,5.1,4.2,2.1
10/19/19,104XX S CLAREMONT AVE,< 1,< 1,< 1
7/17/22 7:50,104XX S CLAREMONT AVE,2.6,6.8,3.5
4/13/23,104XX S CORLISS AVE,See Follow-Up Sequential Sampling Table for Results,,
8/25/21,104XX S CORLISS AVE,1100,110,27
11/30/21,104XX S CORLISS AVE,See Follow-Up Sequential Sampling Table for Results,,
1/31/23 7:06,104XX S CORLISS AVE,33,24,14
7/27/23,104XX S CORLISS AVE,See Follow-Up Sequential Sampling Table for Results,,
8/24/21 8:45,104XX S CORLISS AVE ,1100,110,27
1/31/23 7:06,104XX S CORLISS AVE ,33,24,14
1/31/23 7:06,104XX S CORLISS AVE ,33,24,14
7/2/18,104XX S DR MARTIN LUTHER KING JR DR,6.2,8.9,4.4
5/20/19,104XX S DR MARTIN LUTHER KING JR DR,< 1,< 1,< 1
7/29/18,104XX S DRAKE AVE,2.9,3.4,2.3
3/3/19,104XX S DRAKE AVE,2.8,4.6,< 1
3/4/19,104XX S DRAKE AVE,3,4.7,2.4
4/16/19,104XX S DRAKE AVE,5.5,4.3,1.5
3/15/22 14:00,104XX S EBERHART AVE ,2.6,1.6,1.3
5/10/19,104XX S EGGLESTON AVE,1.2,1.1,1
12/31/19,104XX S EGGLESTON AVE,7.5,21,4.5
12/31/19,104XX S EGGLESTON AVE,7.5,21,4.5
6/17/21,104XX S EGGLESTON AVE,See Follow-Up Sequential Sampling Table for Results,,
5/18/23 6:18,104XX S EGGLESTON AVE ,2.9,9.3,3.1
11/6/20,104XX S EMERALD AVE,3,14,3.6
4/25/23 10:00,104XX S F ,<0.5,<0.5,<0.5
8/4/19,104XX S FOREST AVE,2.5,2.2,1.8
12/6/19,104XX S FOREST AVE,3.2,2.8,2
6/6/23 13:00,104XX S FOREST AVE ,2.5,3.6,4.6
4/7/24 7:30,104XX S FOREST AVE ,2.1,3.8,1.4
8/5/16,104XX S GREEN ST,7.9,11,3.8
6/26/19,104XX S GREEN ST,3.1,4.1,1.9
8/22/21 8:27,104XX S H ,3,4.7,2.2
7/28/16,104XX S HAMILTON AVE,4.3,1.5,1.2
3/14/19,104XX S HAMILTON AVE,2.5,6.8,1.7
5/6/19,104XX S HAMILTON AVE,2.3,1.8,< 1
1/1/20,104XX S HAMLIN AVE,2.5,6.5,8.2
3/5/20,104XX S HAMLIN AVE,< 1,< 1,4.7
9/15/21 8:46,104XX S HAMLIN AVE ,4.2,7,3.3
2/1/22 14:00,104XX S HAMLIN AVE ,4.6,5.6,1.3
6/10/24 7:26,104XX S HAMLIN AVE ,0.8,2.1,1.8
5/16/17,104XX S HOMAN AVE,3,2.3,1.2
12/30/18,104XX S HOMAN AVE,< 1,< 1,< 1
5/26/20,104XX S HOMAN AVE,< 1,< 1,< 1
2/13/20,104XX S HOXIE AVE,3.1,5.8,6.9
9/14/21 6:57,104XX S HOXIE AVE ,2.9,3.7,2.6
3/15/24 6:19,104XX S HOXIE AVE ,1.6,<0.5,0.6
2/5/17,104XX S HOYNE AVE,2.5,2.2,1.1
6/4/18,104XX S HOYNE AVE,3.1,3.9,2.4
4/25/21,104XX S HOYNE AVE,2.2,11,8.8
5/28/19,104XX S INDIANA AVE,1.4,1.3,< 1
8/6/19,104XX S INDIANA AVE,1.1,< 1,< 1
10/24/19,104XX S INDIANA AVE,3.8,6.3,8.2
6/23/23 10:00,104XX S INDIANA AVE ,4.8,8.8,5.5
10/29/19,104XX S LAWNDALE AVE,2,4.2,4.3
10/30/19,104XX S LAWNDALE AVE,6.2,14,3.3
2/13/20,104XX S LAWNDALE AVE,3.5,9.5,1.3
10/8/23 7:23,104XX S LAWNDALE AVE ,3.2,4.9,13
3/15/24 7:11,104XX S LAWNDALE AVE ,2.3,8.7,1.3
7/29/18,104XX S LEAVITT ST,4,4.6,3.8
12/17/19,104XX S LEAVITT ST,1.5,1.1,< 1
9/14/21 4:56,104XX S LEAVITT ST ,3.6,5,2.5
9/26/16,104XX S LONGWOOD DR,3.5,5.4,4.7
11/14/19,104XX S LONGWOOD DR,6.9,10,8.6
10/10/21 19:55,104XX S LONGWOOD DR ,7.6,7.2,6.5
1/22/19,104XX S M ST,< 1,< 1,< 1
2/3/19,104XX S M ST,3.5,2.5,1.5
12/6/18,104XX S MAPLEWOOD AVE,1.9,1.9,1
8/25/19,104XX S MAPLEWOOD AVE,2.5,1.7,1.2
6/10/23 8:00,104XX S MAPLEWOOD AVE ,2.1,1.4,1.4
6/29/16,104XX S MILLARD AVE,5.1,7.6,2.6
4/3/19,104XX S MILLARD AVE,5.3,7.4,1.4
2/27/23 14:14,104XX S N ,2.9,3.2,0.9
7/7/23 9:50,104XX S N ,1,0.6,0.6
5/29/19,104XX S NORMAL AVE,1.4,1.6,< 1
4/1/22 7:15,104XX S NORMAL AVE ,1.2,1.2,1.2
7/20/23 7:09,104XX S Normal Ave ,3.1,2.1,2.7
3/20/19,104XX S OAKLEY AVE,< 1,2.6,< 1
4/5/19,104XX S OAKLEY AVE,< 1,1.3,< 1
7/28/19,104XX S OAKLEY AVE,1.7,3.1,1.5
3/2/20,104XX S OAKLEY AVE,1.1,< 1,< 1
1/3/21,104XX S OAKLEY AVE,< 1,< 1,< 1
2/14/20,104XX S PARNELL AVE,4.3,4.6,2
3/26/19,104XX S PRAIRIE AVE,1.3,2.8,1.6
7/26/19,104XX S PRAIRIE AVE,2.6,6.5,2.4
10/29/19,104XX S PRAIRIE AVE,3.7,8.1,4.6
2/18/19,104XX S PROSPECT AVE,1.5,1.3,< 1
3/11/19,104XX S PROSPECT AVE,< 1,< 1,< 1
6/15/21,104XX S PROSPECT AVE,< 1,< 1,< 1
2/13/23 7:42,104XX S PROSPECT AVE ,2.3,3.9,1.1
1/23/20,104XX S RACINE AVE,1.1,3.2,< 1
11/5/19,104XX S RHODES AVE,4.4,6.3,2.7
7/20/21,104XX S RHODES AVE,3.7,8.3,4.8
9/14/21,104XX S RHODES AVE,See Follow-Up Sequential Sampling Table for Results,,
7/20/21 7:00,104XX S RHODES AVE ,3.7,8.3,4.8
7/20/21 7:00,104XX S RHODES AVE ,3.7,8.3,4.8
2/7/23 8:00,104XX S RHODES AVE ,2.9,5.1,1.3
7/6/23 8:25,104XX S RHODES AVE ,2.8,<0.5,<0.5
1/10/24 9:00,104XX S RHODES AVE ,3.5,<0.5,<0.5
3/5/19,104XX S SACRAMENTO AVE,2.2,6.7,< 1
7/2/19,104XX S SACRAMENTO AVE,1.2,2,1.1
5/18/19,104XX S SAINT LOUIS AVE,2.9,9.6,1.6
9/9/19,104XX S SAINT LOUIS AVE,2.1,4.4,< 1
8/7/22 13:55,104XX S SAINT LOUIS AVE ,3.8,2.4,0.6
4/7/19,104XX S SANGAMON ST,< 1,< 1,< 1
12/5/19,104XX S SANGAMON ST,1.9,5.4,1.4
7/15/22 6:50,104XX S SANGAMON ST ,4.4,11,3.1
7/13/23 7:00,104XX S SANGAMON ST ,3.1,6,2.2
6/11/24 7:00,104XX S SANGAMON ST ,1.6,3,1.9
7/7/16,104XX S SAWYER AVE,2.5,2,1.7
12/12/16,104XX S SAWYER AVE,1.1,< 1,< 1
7/25/19,104XX S SAWYER AVE,2.8,14,2.8
10/5/19,104XX S SAWYER AVE,1,1.1,1
6/5/16,104XX S SEELEY AVE,1.2,1.5,< 1
1/23/18,104XX S SEELEY AVE,1.1,< 1,< 1
8/4/23 6:33,104XX S SEELEY AVE ,3.5,9.4,3.2
10/2/20,104XX S SPAULDING AVE,3.4,3.7,3.6
9/18/21 6:20,104XX S SPAULDING AVE ,3,5.7,3
9/27/16,104XX S SPRINGFIELD AVE,2.1,8.8,2
11/23/16,104XX S SPRINGFIELD AVE,2.6,2.6,1.3
9/2/19,104XX S SPRINGFIELD AVE,4.8,17,3.8
11/1/21,104XX S SPRINGFIELD AVE,See Follow-Up Sequential Sampling Table for Results,,
10/13/16,104XX S ST LOUIS AVE,1.1,1.2,< 1
12/3/18,104XX S TALMAN AVE,3.5,3.4,1
2/21/19,104XX S TALMAN AVE,2.2,4,1.6
4/15/19,104XX S TALMAN AVE,4.7,9.4,2.7
8/25/19,104XX S TALMAN AVE,4.4,11,5.1
10/14/19,104XX S TALMAN AVE,3.6,5.1,1.9
9/1/23 18:09,104XX S TORRENCE AVE ,4.9,2.3,2.1
7/6/16,104XX S TROY ST,2.5,3.7,1.8
1/3/19,104XX S TROY ST,4.1,4.2,1.3
3/9/19,104XX S TROY ST,1.6,5.4,1.5
5/15/19,104XX S TROY ST,4.4,11,2
12/5/19,104XX S TROY ST,2,1.8,< 1
7/31/16 8:12,104XX S TRUMBALL AVE,15,20,2.7
1/13/17,104XX S TRUMBALL AVE,See Follow-Up Sequential Sampling Table for Results,,
6/3/16,104XX S TRUMBULL AVE,< 1,2.4,1.2
2/5/19,104XX S TRUMBULL AVE,3.1,5.6,< 1
2/29/20,104XX S TRUMBULL AVE,< 1,< 1,< 1
7/31/16,104XX S TRUMBULL AVE,15,20,2.7
8/30/19,104XX S UNION AVE,2.1,6.7,1.6
8/4/19,104XX S VERNON AVE,6,7.8,4.9
2/23/16,104XX S VERNON AVE,25.6,3.71,2.46
,104XX S VERNON AVE,Customer declined further testing,,
5/30/23 17:00,104XX S VERNON AVE ,2.3,5.7,2.1
2/18/24 5:45,104XX S VERNON AVE ,1.4,2.4,0.7
3/25/19,104XX S WABASH AVE,2,1.7,1.8
1/24/23 13:30,104XX S Wabash Ave ,1.9,0.7,0.5
11/8/23 9:18,104XX S WABASH AVE ,1.4,<0.5,<0.5
7/30/16,104XX S WALDEN PKWY,3.5,3.4,5.6
3/6/19,104XX S WENTWORTH AVE,1.8,1.4,1.1
11/10/22 9:00,104XX S WENTWORTH AVE ,1.4,2.5,1.1
3/2/23 7:00,104XX S WENTWORTH AVE ,1.4,1.2,1.6
3/7/23 16:00,104XX S WENTWORTH AVE ,3.1,11,2.2
11/4/23 10:04,104XX S WENTWORTH AVE ,1,0.9,<0.5
4/25/19,104XX S WESTERN AVE,< 1,< 1,< 1
7/28/16,104XX S WHIPPLE ST,2,1.1,< 1
7/31/16,104XX S WHIPPLE ST,< 1,< 1,< 1
11/26/16,104XX S WHIPPLE ST,3.9,4.9,1.9
7/13/19,104XX S WHIPPLE ST,2,1.9,1.7
6/16/19,104XX S WOOD ST,1.8,2.4,1.2
11/22/20,104XX S WOOD ST,1.3,< 1,< 1
8/17/23 13:00,105XX S ABERDEEN ST ,<0.5,2.2,0.6
4/5/19,105XX S ARTESIAN AVE,8.2,3.5,2.5
2/4/16,105XX S AVE J ,3.58,1.36,1.22
3/25/16,105XX S AVE J ,2.95,1.52,1.55
5/4/19,105XX S AVENUE E,4.6,8.9,8.2
2/18/19,105XX S AVENUE F,4.5,4.6,2.4
3/17/20,105XX S AVENUE F,3.1,5.3,1.1
3/7/23 15:07,105XX S AVENUE F ,9.3,9.3,1.5
8/7/19,105XX S AVENUE G,2.5,3.8,5.4
11/7/18,105XX S AVENUE J AVE,3.7,2.3,2.2
7/2/19,105XX S AVENUE M,< 1,< 1,< 1
5/23/22 5:30,105XX S AVENUE M ,<0.5,1.3,<0.5
3/25/17,105XX S AVENUE N,3,1.2,1.1
2/27/19,105XX S AVENUE N,3.7,3.7,1.1
8/18/20,105XX S AVENUE N,< 1,< 1,< 1
7/29/16,105XX S AVERS AVE,8.6,2.4,2.1
3/14/19,105XX S AVERS AVE,2.9,12,< 1
3/19/19,105XX S AVERS AVE,7.5,5.8,< 1
11/19/19,105XX S AVERS AVE,3.1,13,1.2
1/13/20,105XX S BELL AVE,3.5,11,2.4
10/12/23 4:25,105XX S BELL AVE ,2.3,2.6,6.1
11/9/23 9:00,105XX S BELL AVE ,4.9,2.8,1.2
7/2/19,105XX S BENSLEY AVE,2.4,2.8,1.5
3/7/24 7:00,105XX S BENSLEY AVE ,5.2,7.3,3.4
3/12/24 7:00,105XX S BENSLEY AVE ,4.9,7.2,3.3
6/27/19,105XX S CALHOUN AVE,4,4.1,9.4
12/27/22 20:00,105XX S CALHOUN AVE ,5.4,4.4,2.4
11/9/16,105XX S CAMPBELL AVE,1.8,2,1.2
8/14/18,105XX S CAMPBELL AVE,1.5,1.8,5.2
11/4/18,105XX S CAMPBELL AVE,1.4,4.5,1.4
3/5/19,105XX S CAMPBELL AVE,1,< 1,< 1
7/11/19,105XX S CAMPBELL AVE,8.7,11,3.4
